"DeviceId","SystemName","OrganizationId","CollectedUtc","Privilege","Trustee","SID"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeRemoteInteractiveLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeRemoteInteractiveLogonRight","BUILTIN\Remote Desktop Users","S-1-5-32-555"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeDenyRemoteInteractiveLogonRight","BUILTIN\Guests","S-1-5-32-546"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeIncreaseWorkingSetPrivilege","BUILTIN\Users","S-1-5-32-545"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeTimeZonePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeTimeZonePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateSymbolicLinkPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeCreateSymbolicLinkPrivilege","NT VIRTUAL MACHINE\Virtual Machines","S-1-5-83-0"
"353","ML1HWHYPERV01","54","9/14/2026 10:48:27 PM","SeDelegateSessionUserImpersonatePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeNetworkLogonRight","Everyone","S-1-1-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeNetworkLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeNetworkLogonRight","BUILTIN\Users","S-1-5-32-545"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeNetworkLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeBackupPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeBackupPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","Everyone","S-1-1-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","BUILTIN\Users","S-1-5-32-545"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeChangeNotifyPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSystemtimePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSystemtimePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreatePagefilePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeDebugPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeRemoteShutdownPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeAuditPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeAuditPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseQuotaPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseQuotaPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseQuotaPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseBasePriorityPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseBasePriorityPrivilege","S-1-5-90-0","S-1-5-90-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeLoadDriverPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeBatchLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeBatchLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeBatchLogonRight","BUILTIN\Performance Log Users","S-1-5-32-559"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeServiceLogonRight","NT SERVICE\ALL SERVICES","S-1-5-80-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeServiceLogonRight","NT SERVICE\himds","S-1-5-80-4215458991-2034252225-2287069555-1155419622-2701885083"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeServiceLogonRight","NT VIRTUAL MACHINE\Virtual Machines","S-1-5-83-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeInteractiveLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeInteractiveLogonRight","BUILTIN\Users","S-1-5-32-545"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeInteractiveLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSecurityPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSystemEnvironmentPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeProfileSingleProcessPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSystemProfilePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeSystemProfilePrivilege","NT SERVICE\WdiServiceHost","S-1-5-80-3139157870-2983391045-3678747466-658725712-1809340420"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeAssignPrimaryTokenPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeAssignPrimaryTokenPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeRestorePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeRestorePrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeShutdownPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeShutdownPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeTakeOwnershipPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeDenyInteractiveLogonRight","CLIUSR","CLIUSR"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeUndockPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeManageVolumePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeRemoteInteractiveLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeRemoteInteractiveLogonRight","BUILTIN\Remote Desktop Users","S-1-5-32-555"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeDenyRemoteInteractiveLogonRight","CLIUSR","CLIUSR"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeImpersonatePrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateGlobalPrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeIncreaseWorkingSetPrivilege","BUILTIN\Users","S-1-5-32-545"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeTimeZonePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeTimeZonePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateSymbolicLinkPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeCreateSymbolicLinkPrivilege","NT VIRTUAL MACHINE\Virtual Machines","S-1-5-83-0"
"359","PX1HWHYPERV03","54","9/14/2026 10:48:27 PM","SeDelegateSessionUserImpersonatePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeNetworkLogonRight","Everyone","S-1-1-0"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeNetworkLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeNetworkLogonRight","BUILTIN\Users","S-1-5-32-545"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeNetworkLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeBackupPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeBackupPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","Everyone","S-1-1-0"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","BUILTIN\Users","S-1-5-32-545"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeChangeNotifyPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSystemtimePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSystemtimePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeCreatePagefilePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeDebugPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeRemoteShutdownPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeAuditPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeAuditPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeIncreaseQuotaPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeIncreaseQuotaPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeIncreaseQuotaPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeIncreaseBasePriorityPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeIncreaseBasePriorityPrivilege","S-1-5-90-0","S-1-5-90-0"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeLoadDriverPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeBatchLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeBatchLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeBatchLogonRight","BUILTIN\Performance Log Users","S-1-5-32-559"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeServiceLogonRight","NT SERVICE\ALL SERVICES","S-1-5-80-0"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeServiceLogonRight","NT SERVICE\himds","S-1-5-80-4215458991-2034252225-2287069555-1155419622-2701885083"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeServiceLogonRight","NT VIRTUAL MACHINE\Virtual Machines","S-1-5-83-0"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeInteractiveLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeInteractiveLogonRight","BUILTIN\Users","S-1-5-32-545"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeInteractiveLogonRight","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSecurityPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSystemEnvironmentPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeProfileSingleProcessPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSystemProfilePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeSystemProfilePrivilege","NT SERVICE\WdiServiceHost","S-1-5-80-3139157870-2983391045-3678747466-658725712-1809340420"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeAssignPrimaryTokenPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeAssignPrimaryTokenPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeRestorePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeRestorePrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeShutdownPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeShutdownPrivilege","BUILTIN\Backup Operators","S-1-5-32-551"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeTakeOwnershipPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeDenyInteractiveLogonRight","CLIUSR","CLIUSR"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeUndockPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeManageVolumePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeRemoteInteractiveLogonRight","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeRemoteInteractiveLogonRight","BUILTIN\Remote Desktop Users","S-1-5-32-555"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeDenyRemoteInteractiveLogonRight","CLIUSR","CLIUSR"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeImpersonatePrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeImpersonatePrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeImpersonatePrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeImpersonatePrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeCreateGlobalPrivilege","NT AUTHORITY\LOCAL SERVICE","S-1-5-19"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeCreateGlobalPrivilege","NT AUTHORITY\NETWORK SERVICE","S-1-5-20"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeCreateGlobalPrivilege","BUILTIN\Administrators","S-1-5-32-544"
"361","PX1HWHYPERV04","54","9/14/2026 10:48:30 PM","SeCreateGlobalPrivilege","NT AUTHORITY\SERVICE","S-1-5-6"
